particle,mean_speed(px/s),total_displacement(px),mean_squared_displacement(px^2),directional_persistence,mean_turn_angle(deg)
420,36.30548545058226,5.1864979215117515,26.899760689845717,1.0,87.90127582602378
421,21.656387468544466,3.0937696383634954,9.571410575259794,1.0,107.35402463626133
422,55.59030400383023,7.941472000547176,63.06697753547476,1.0,78.0956266906391
423,87.44656197326938,24.984731992362683,165.2084993629487,0.2742866887476953,97.63240253148366
424,47.50818307228538,13.573766592081537,62.729433314405156,0.6168555104428639,99.845044002362
425,48.81536162817305,34.868115448695036,74.1067878750578,0.3961555796753485,112.81645799393195
426,19.80671643041807,2.829530918631153,8.006245219489657,1.0,100.88322144913212
427,65.81784676264377,18.805099075041078,157.45125164482906,0.9741486949145313,78.54241073845277
430,111.83953433044935,15.977076332921337,255.26696814799513,1.0,96.73706566134254
435,69.72987746241225,49.80705533029446,160.63569850982495,0.6756247333707364,126.80377745915754
446,45.563126624330266,26.03607235676015,60.37838669163878,0.6417313359800069,67.92223841229051
447,56.244802266047074,40.17485876146219,114.8075984253165,0.08421516649653053,101.62371926135764
448,50.062822330156834,14.303663522901953,54.123322421287185,0.24116710153227558,89.86594362704864
449,75.97727926555051,10.853897037935786,117.80708091011122,1.0,159.6087121446955
450,49.49886256376534,21.213798241613716,69.46663318882855,0.7799173618558737,73.64074730881731
451,62.266914195850966,17.790546913100275,79.41156656852138,0.9998646257217805,5.10658760883727
452,94.44926621181975,26.985504631948498,182.15703531703286,0.875760394346701,112.58338284816747
453,43.21709239567744,18.5216110267189,57.17550333355502,0.7290023242254261,44.4503429311473
454,57.42202744542244,24.609440333752474,97.04274590587737,0.6929105574272938,42.50258459703513
455,24.19871798346707,10.370879135771602,14.300073619629009,0.6280372731067706,84.29202117984012
456,38.44681511984875,21.969608639913574,44.101091904686015,0.34668793066861975,89.079952477495
457,13.129295479425936,9.378068199589954,5.269557361167546,0.29645675865489707,73.05000165252746
459,11.621384527178238,3.3203955791937823,2.8605958269783365,0.9884396289747479,117.53906760607357
460,40.8262883762804,29.161634554486003,44.87300451624026,0.27330528208297655,97.7663490817916
461,48.6763600156273,6.953765716518186,48.35485764022368,1.0,165.75216285387785
463,109.65404734139102,46.994591717739006,297.34659309943123,0.2261034593298265,93.82736378286369
465,81.1216943549953,46.355253917140175,219.51322049398271,0.6550695446344271,78.31064131886052
466,59.761376742602565,34.149358138630035,90.63587356170366,0.09617689517176421,87.1711397636215
467,12.234921024861885,8.739229303472776,4.179256684614646,0.4423992652853412,77.36366366943508
468,48.419593997887816,13.834169713682233,70.25980506328443,0.945935202188261,117.33559537790384
469,16.01475159844317,9.151286627681811,5.72387160643496,0.6687968501442995,69.35902709348959
470,89.93070139357951,51.388972224902574,196.5032876395844,0.278174619461731,91.54622072091881
471,10.938400173389267,3.1252571923969334,3.2331687889517187,0.7983971266980522,47.087652612180165
472,84.59726679750408,12.085323828214868,146.05505203281808,1.0,171.0682050981147
473,22.64804599028744,12.941740565878536,14.789812212771489,0.6941960587379318,80.24715626843684
474,58.95145399082401,42.108181422017154,77.65021926955555,0.06939603086396137,87.95123402002343
475,88.1203857137302,50.35450612213154,215.53381293074477,0.3926016992216384,84.1368660528512
476,29.919161907592624,8.548331973597893,21.442379056893042,0.41683738911737295,89.73247183052138
478,134.65773119398864,19.236818741998377,370.0551953125,1.0,96.67938636312712
479,30.96681692556644,22.119154946833174,28.81621984716843,0.34317628878614814,106.48755696078976
480,6.399046252131404,0.9141494645902006,0.8356692436105505,1.0,26.40808304151351
481,55.54748470127447,15.870709914649849,96.33424667285243,0.957367966751049,110.59671358476876
482,33.99102993497265,24.27930709640904,30.547051116151852,0.07877020511126087,102.79032834498612
483,100.00465923334536,42.85913967143373,266.87903496123215,0.038785340516527995,85.13079314465627
484,37.20426342226875,15.944684323829465,31.52598474801536,0.690475215758231,126.46053582517293
485,51.4282533746337,29.38757335693354,69.09383122558945,0.6307555411964115,109.41337755395237
486,109.16069311861105,46.78315419369045,279.95821427807334,0.35974044803767063,106.16046930334541
487,60.29159883441754,43.06542773886967,85.87417076190728,0.2304527313364267,95.80369227121928
488,46.65744990098562,19.996049957565265,45.02942273534328,0.7501869002214465,107.59920141607341
489,52.765850969330685,22.613936129713153,85.73680122980356,0.6506398968884699,65.72190535032665
490,82.15546848957948,35.209486495534065,145.3688129001806,0.1762965242456446,84.35427097198136
491,91.40983884394979,65.2927420313927,256.09639093234483,0.9437118905743608,39.009039917389536
492,57.992112074123426,16.56917487832098,112.5499271094725,0.9803595334786555,129.28220777053394
493,16.433425477231022,9.390528844132012,5.834692196824484,0.31115913019338065,101.2092442834059
494,13.90876246015774,7.94786426294728,4.5349285426626995,0.6818672078052913,62.45778705333055
495,46.93914043571953,26.822365963268304,55.02990102907174,0.7226246043740658,132.07507090632663
496,67.92320487196321,19.40662996341806,111.99401263991098,0.4918267229921085,85.28697629044758
497,20.324620392273754,5.807034397792501,13.011921650422964,0.9801940199007709,31.667027638822926
498,44.845723428197665,19.219595754941857,61.39966718034379,0.9184416560239693,93.56968560245123
499,96.3391767541439,13.762739536306272,189.4129995442078,1.0,76.16806619770131
500,45.53214308635428,13.009183738958367,44.47144939901483,0.9954658630595928,157.14064189559167
501,60.406901919156255,34.51822966808929,87.54741147890978,0.4893760786293962,117.06262388109764
502,40.34705332542902,23.0554590431023,67.2663605262077,0.73224899035666,90.99800504289459
503,16.395483381310985,7.026635734847565,5.496107751742161,0.7659904821640283,147.50478101878033
505,62.01730862451937,17.719231035576964,102.14459533369194,0.6052665522700557,107.76221686396013
506,48.56813702819599,20.81491586922685,52.960760256625456,0.25507131247389625,67.94350290676344
507,22.8332775848313,13.047587191332171,16.91066977916364,0.6906830934287064,106.6645178361387
508,26.702361076314297,11.443869032706127,22.096654362821294,0.60232891187915,61.536233141987104
509,82.30308707873472,23.515167736781347,166.81753931290478,0.9561143364681955,88.99288897829706
511,84.36511671077425,36.156478590331815,186.56975551616563,0.5779528600123095,64.34624919961648
512,97.40160259425234,13.914514656321762,193.61371812099313,1.0,134.46850021696858
513,133.6209524599683,19.088707494281184,364.37875380222664,1.0,104.34715469420306
516,87.87734033392476,12.553905761989252,157.60054988090695,1.0,0.5910866043565391
517,14.289495839882697,2.041356548554671,4.167136558327039,1.0,167.90368711394837
519,39.65642173547886,11.330406210136816,48.26606596591022,0.7198038654734502,80.2441814742274
520,40.316603570505535,11.519029591573009,34.64735332631638,0.3871541753398252,76.32676831814426
522,17.139724773782874,2.4485321105404108,5.9953094963474785,1.0,134.93511239522323
523,15.437207988129334,4.410630853751238,5.403895629574993,0.5073358112174474,66.06874493359801
524,24.662727589759974,3.523246798537139,12.4132680034022,1.0,90.6937849781139
525,19.3443726464939,2.7634818066419853,7.636831695641251,1.0,121.9966621238694
527,67.64722107904132,9.663888725577332,93.39074530034067,1.0,42.167119211193445
529,58.19733843104063,8.313905490148661,69.12102449912405,1.0,57.78047838203265
